time,fps,ft_p50_ms,ft_p95_ms,ft_max_ms,inputs,in2present_p50_ms,in2present_p95_ms,cpu_pct,mem_gb
2026-07-14T19:48:32Z,177.9,5.02,9.73,14.15,0,0.0,0.0,0,0.29
2026-07-14T19:48:33Z,98.0,8.91,14.82,15.47,0,0.0,0.0,0,0.29
2026-07-14T19:48:34Z,99.0,7.60,14.34,16.44,0,0.0,0.0,0,0.29
2026-07-14T19:48:35Z,95.0,13.29,14.27,14.50,0,0.0,0.0,0,0.29
